"PVWatts Hourly PV Performance Data"
"Requested Location","52242, USA"
"Location","Lat, Lng: 41.65, -91.54"
"Latitude (DD)","41.65"
"Longitude (DD)","-91.54"
"Elevation (m)","207.75999450684"
"DC System Size (kW)","4"
"Module Type","Standard"
"Array Type","Fixed (open rack)"
"Array Tilt (deg)","30"
"Array Azimuth (deg)","180"
"System Losses (%)","14.08"
"DC to AC Size Ratio","1.2"
"Inverter Efficiency (%)","96"
"Ground Coverage Ratio","NA"
"Albedo","From weather file"
"Bifacial","No (0)"
"Monthly Irradiance Loss (%)",""
"","Jan","0"
"","Feb","0"
"","Mar","0"
"","Apr","0"
"","May","0"
"","June","0"
"","July","0"
"","Aug","0"
"","Sept","0"
"","Oct","0"
"","Nov","0"
"","Dec","0"

"Month","Day","Hour","Beam Irradiance (W/m2)","Diffuse Irradiance (W/m2)","Ambient Temperature (C)","Wind Speed (m/s)","Albedo","Plane of Array Irradiance (W/m2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"9","13","0","0","0","16","2.6","0.15","0","16","0","0"
"9","13","1","0","0","15","2.4","0.15","0","15","0","0"
"9","13","2","0","0","15","2","0.15","0","15","0","0"
"9","13","3","0","0","14","1.6","0.15","0","14","0","0"
"9","13","4","0","0","13","1.2","0.15","0","13","0","0"
"9","13","5","0","0","13","1.4","0.15","0","13","0","0"
"9","13","6","421","35","15","1.8","0.15","92.396","17.123","226.984","203.087"
"9","13","7","680","61","17","1.8","0.15","327.86","25.278","1087.438","1033.051"
"9","13","8","801","75","19","1.8","0.15","572.473","33.598","1925.591","1841.506"
"9","13","9","863","84","22","2.1","0.15","775.92","40.561","2516.346","2411.328"
"9","13","10","896","90","23","2.2","0.15","925.692","44.675","2929.073","2809.43"
"9","13","11","912","93","24","2.2","0.15","1006.299","47.543","3132.868","3006.003"
"9","13","12","917","90","24","2.3","0.15","1009.824","47.174","3148.398","3020.983"
"9","13","13","901","88","24","2.4","0.15","933.469","45.038","2948.421","2828.092"
"9","13","14","865","84","24","2.3","0.15","785.684","42.075","2531.303","2425.754"
"9","13","15","461","167","23","2","0.15","463.293","34.317","1540.172","1469.743"
"9","13","16","641","72","22","1.5","0.15","333.746","31.013","1090.533","1036.037"
"9","13","17","281","47","20","1.1","0.15","88.243","22.467","233.734","209.597"
"9","13","18","0","0","19","1","0.15","0","19","0","0"
"9","13","19","0","0","18","1","0.15","0","18","0","0"
"9","13","20","0","0","17","1.1","0.15","0","17","0","0"
"9","13","21","0","0","16","1.2","0.15","0","16","0","0"
"9","13","22","0","0","15","1.3","0.15","0","15","0","0"
"9","13","23","0","0","15","1.3","0.15","0","15","0","0"
"9","14","0","0","0","14","1.3","0.15","0","14","0","0"
"9","14","1","0","0","13","1.4","0.15","0","13","0","0"
"9","14","2","0","0","13","1.6","0.15","0","13","0","0"
"9","14","3","0","0","13","1.9","0.15","0","13","0","0"
"9","14","4","0","0","12","2.3","0.15","0","12","0","0"
"9","14","5","0","0","12","2.6","0.15","0","12","0","0"
"9","14","6","382","37","13","2.9","0.15","89.34","14.677","225.285","201.448"
"9","14","7","646","67","15","2.9","0.15","321.432","21.589","1082.034","1027.839"
"9","14","8","769","84","18","3.1","0.15","562.919","29.265","1925.012","1840.947"
"9","14","9","833","95","20","3.3","0.15","769.627","34.869","2552.251","2445.96"
"9","14","10","865","103","22","2.9","0.15","911.059","40.775","2928.727","2809.097"
"9","14","11","877","108","23","2.6","0.15","987.472","44.433","3114.2","2987.997"
"9","14","12","890","101","24","2.6","0.15","994.229","45.581","3120.878","2994.439"
"9","14","13","875","99","24","2.4","0.15","920.143","44.737","2910.374","2791.394"
"9","14","14","839","92","24","2","0.15","772.05","42.84","2479.958","2376.229"
"9","14","15","770","83","23","1.8","0.15","570.255","37.539","1887.117","1804.395"
"9","14","16","643","68","22","1.6","0.15","328.956","30.686","1074.56","1020.63"
"9","14","17","387","39","19","1.4","0.15","96.971","21.473","244.613","220.091"
"9","14","18","0","0","17","1.5","0.15","0","17","0","0"
"9","14","19","0","0","17","1.7","0.15","0","17","0","0"
"9","14","20","0","0","16","1.9","0.15","0","16","0","0"
"9","14","21","0","0","15","2.2","0.15","0","15","0","0"
"9","14","22","0","0","14","2.3","0.15","0","14","0","0"
"9","14","23","0","0","14","2.4","0.15","0","14","0","0"
"9","15","0","0","0","13","2.4","0.15","0","13","0","0"
"9","15","1","0","0","13","2.5","0.15","0","13","0","0"
"9","15","2","0","0","13","2.7","0.15","0","13","0","0"
"9","15","3","0","0","13","2.8","0.15","0","13","0","0"
"9","15","4","0","0","13","2.5","0.15","0","13","0","0"
"9","15","5","0","0","13","2.5","0.15","0","13","0","0"
"9","15","6","69","44","14","2.9","0.15","49.739","14.993","146.416","125.374"
"9","15","7","131","124","15","3","0.15","168.585","18.412","572.591","536.447"
"9","15","8","178","208","17","3.2","0.15","311.691","23.117","1068.021","1014.322"
"9","15","9","247","278","19","3.2","0.15","483.588","28.468","1622.701","1549.348"
"9","15","10","318","322","20","3.2","0.15","631.56","32.347","2081.987","1992.359"
"9","15","11","337","347","21","3.2","0.15","701.328","34.7","2284.786","2187.973"
"9","15","12","177","377","22","3.2","0.15","560.667","32.94","1829.557","1748.874"
"9","15","13","483","264","22","2.9","0.15","737.787","37.178","2394.856","2294.143"
"9","15","14","288","274","21","2.2","0.15","513.631","33.015","1695.819","1619.875"
"9","15","15","419","173","21","1.8","0.15","441.884","32.249","1479.921","1411.627"
"9","15","16","348","108","20","1.9","0.15","248.669","26.167","824.79","779.71"
"9","15","17","249","47","19","1.8","0.15","82.387","20.965","219.552","195.918"
"9","15","18","0","0","19","2","0.15","0","19","0","0"
"9","15","19","0","0","19","1.7","0.15","0","19","0","0"
"9","15","20","0","0","19","1","0.15","0","19","0","0"
"9","15","21","0","0","19","1.7","0.15","0","19","0","0"
"9","15","22","0","0","19","3.4","0.15","0","19","0","0"
"9","15","23","0","0","19","4.8","0.15","0","19","0","0"
"9","16","0","0","0","19","5","0.15","0","19","0","0"
"9","16","1","0","0","18","4.7","0.15","0","18","0","0"
"9","16","2","0","0","17","4.7","0.15","0","17","0","0"
"9","16","3","0","0","15","4.6","0.15","0","15","0","0"
"9","16","4","0","0","14","4.3","0.15","0","14","0","0"
"9","16","5","0","0","14","4.2","0.15","0","14","0","0"
"9","16","6","0","22","14","4.6","0.15","19.011","14.3","57.945","40.037"
"9","16","7","0","90","15","5.3","0.15","79.149","16.158","266.295","241.005"
"9","16","8","0","110","15","5.5","0.15","96.455","16.374","323.803","296.475"
"9","16","9","0","138","16","5.4","0.15","121.62","17.748","405.312","375.096"
"9","16","10","7","202","17","5.3","0.15","187.267","19.72","624.897","586.9"
"9","16","11","7","203","18","5.1","0.15","188.558","20.805","624.606","586.62"
"9","16","12","6","189","19","4.8","0.15","174.477","21.696","574.332","538.127"
"9","16","13","14","240","20","4.5","0.15","229.851","23.699","760.301","717.506"
"9","16","14","30","242","19","4","0.15","254.038","23.391","850.497","804.506"
"9","16","15","112","208","19","3.4","0.15","272.928","24.184","925.937","877.273"
"9","16","16","0","41","18","2.4","0.15","35.474","18.801","113.992","94.098"
"9","16","17","412","37","15","1.4","0.15","96.66","17.44","241.234","216.832"
"9","16","18","0","0","13","1","0.15","0","13","0","0"
"9","16","19","0","0","13","0.9","0.15","0","13","0","0"
"9","16","20","0","0","12","0.9","0.15","0","12","0","0"
"9","16","21","0","0","12","0.9","0.15","0","12","0","0"
"9","16","22","0","0","11","0.9","0.15","0","11","0","0"
"9","16","23","0","0","10","0.9","0.15","0","10","0","0"
"9","17","0","0","0","10","1","0.15","0","10","0","0"
"9","17","1","0","0","9","1","0.15","0","9","0","0"
"9","17","2","0","0","9","1","0.15","0","9","0","0"
"9","17","3","0","0","9","1.1","0.15","0","9","0","0"
"9","17","4","0","0","9","1.1","0.15","0","9","0","0"
"9","17","5","0","0","10","1.4","0.15","0","10","0","0"
"9","17","6","329","38","12","2.2","0.15","83.948","13.801","215.19","191.711"
"9","17","7","608","70","14","3","0.15","311.009","20.27","1052.518","999.369"
"9","17","8","737","89","17","3.1","0.15","549.491","27.997","1888.692","1805.914"
"9","17","9","802","103","19","3","0.15","754.097","34.307","2507.527","2402.821"
"9","17","10","838","111","20","2.8","0.15","902.151","38.917","2922.885","2803.461"
"9","17","11","854","115","21","2.9","0.15","970.729","40.991","3106.751","2980.812"
"9","17","12","855","114","22","3.1","0.15","971.013","41.335","3103.417","2977.596"
"9","17","13","837","110","23","3.3","0.15","901.205","40.383","2902.839","2784.126"
"9","17","14","795","103","23","3.4","0.15","750.192","37.266","2465.543","2362.324"
"9","17","15","746","84","22","3","0.15","551.69","33.228","1858.474","1776.766"
"9","17","16","607","68","21","2","0.15","310.453","28.527","1018.326","966.389"
"9","17","17","318","37","19","1.2","0.15","82.64","21.205","206.243","183.081"
"9","17","18","0","0","18","1.2","0.15","0","18","0","0"
"9","17","19","0","0","18","1.3","0.15","0","18","0","0"
"9","17","20","0","0","18","1.5","0.15","0","18","0","0"
"9","17","21","0","0","18","1.8","0.15","0","18","0","0"
"9","17","22","0","0","18","2","0.15","0","18","0","0"
"9","17","23","0","0","17","2.1","0.15","0","17","0","0"
"9","18","0","0","0","17","2.1","0.15","0","17","0","0"
"9","18","1","0","0","17","2.3","0.15","0","17","0","0"
"9","18","2","0","0","17","2.8","0.15","0","17","0","0"
"9","18","3","0","0","16","3.2","0.15","0","16","0","0"
"9","18","4","0","0","15","3.3","0.15","0","15","0","0"
"9","18","5","0","0","14","3.7","0.15","0","14","0","0"
"9","18","6","0","15","13","3.8","0.15","12.943","13.228","38.655","21.431"
"9","18","7","0","13","12","4.2","0.15","11.218","12.189","35.234","18.132"
"9","18","8","0","130","12","4.5","0.15","114.991","13.859","392.772","363.001"
"9","18","9","261","270","13","4.3","0.15","487.695","21.101","1685.412","1609.837"
"9","18","10","200","336","15","4.5","0.15","525.648","23.477","1786.615","1707.454"
"9","18","11","15","258","16","4.3","0.15","249.027","20.115","835.273","789.822"
"9","18","12","5","188","17","3.6","0.15","172.668","20.158","571.939","535.819"
"9","18","13","0","155","18","3.1","0.15","137.171","20.718","450.798","418.97"
"9","18","14","0","135","18","3","0.15","118.951","20.401","392.05","362.304"
"9","18","15","0","57","17","3","0.15","49.408","18","160.33","138.795"
"9","18","16","0","102","16","2.9","0.15","90.549","17.869","304.131","277.501"
"9","18","17","0","26","15","2.8","0.15","22.493","15.465","68.066","49.8"
"9","18","18","0","0","13","2.8","0.15","0","13","0","0"
"9","18","19","0","0","13","2.6","0.15","0","13","0","0"
"9","18","20","0","0","12","2.4","0.15","0","12","0","0"
"9","18","21","0","0","12","2.4","0.15","0","12","0","0"
"9","18","22","0","0","12","2.7","0.15","0","12","0","0"
"9","18","23","0","0","11","3.5","0.15","0","11","0","0"
"9","19","0","0","0","11","3.9","0.15","0","11","0","0"
"9","19","1","0","0","11","3","0.15","0","11","0","0"
"9","19","2","0","0","11","2.7","0.15","0","11","0","0"
"9","19","3","0","0","11","3.3","0.15","0","11","0","0"
"9","19","4","0","0","11","3.3","0.15","0","11","0","0"
"9","19","5","0","0","11","3","0.15","0","11","0","0"
"9","19","6","138","44","11","3.2","0.15","61.423","12.142","172.85","150.871"
"9","19","7","0","55","12","3.7","0.15","47.651","12.865","159.198","137.702"
"9","19","8","0","77","14","3.9","0.15","66.826","15.175","222.35","198.617"
"9","19","9","0","142","16","3.6","0.15","125.434","18.3","417.908","387.246"
"9","19","10","2","168","17","3.3","0.15","151.079","19.898","500.188","466.61"
"9","19","11","1","156","18","3","0.15","139.086","20.8","455.854","423.847"
"9","19","12","13","245","18","2.8","0.15","234.672","22.891","777.357","733.958"
"9","19","13","0","137","19","2.6","0.15","120.669","21.607","393.336","363.544"
"9","19","14","0","111","19","2.6","0.15","97.081","21.101","316.619","289.546"
"9","19","15","0","61","18","2.7","0.15","52.887","19.128","171.353","149.427"
"9","19","16","0","66","17","2.5","0.15","57.398","18.272","188.856","166.31"
"9","19","17","141","43","16","2.2","0.15","60.504","17.339","164.513","142.83"
"9","19","18","0","0","14","2.1","0.15","0","14","0","0"
"9","19","19","0","0","14","2.1","0.15","0","14","0","0"
"9","19","20","0","0","13","1.9","0.15","0","13","0","0"
"9","19","21","0","0","13","1.7","0.15","0","13","0","0"
"9","19","22","0","0","13","1.5","0.15","0","13","0","0"
"9","19","23","0","0","13","1.3","0.15","0","13","0","0"
"9","20","0","0","0","13","1.3","0.15","0","13","0","0"
"9","20","1","0","0","13","1.3","0.15","0","13","0","0"
"9","20","2","0","0","13","1.4","0.15","0","13","0","0"
"9","20","3","0","0","13","1.3","0.15","0","13","0","0"
"9","20","4","0","0","13","1.3","0.15","0","13","0","0"
"9","20","5","0","0","13","1.6","0.15","0","13","0","0"
"9","20","6","118","43","15","2.4","0.15","58.037","16.244","161.345","139.773"
"9","20","7","356","112","17","2.8","0.15","253.949","22.308","853.993","807.878"
"9","20","8","506","155","20","3.1","0.15","474.822","29.495","1614.577","1541.512"
"9","20","9","596","181","23","3.5","0.15","675.847","35.644","2230.005","2135.133"
"9","20","10","652","194","25","3.7","0.15","823.957","39.927","2655.518","2545.568"
"9","20","11","697","190","26","3.8","0.15","910.679","42.242","2897.466","2778.943"
"9","20","12","729","172","27","3.9","0.15","922.298","43.211","2924.221","2804.75"
"9","20","13","728","156","28","3.9","0.15","852.002","42.99","2715.435","2603.362"
"9","20","14","690","142","28","3.8","0.15","707.803","40.66","2293.69","2196.561"
"9","20","15","578","132","27","3.6","0.15","496.298","36.17","1647.43","1573.201"
"9","20","16","435","97","26","3.4","0.15","266.952","31.045","863.965","817.498"
"9","20","17","174","39","25","3.6","0.15","62.544","26.073","157.492","136.057"
"9","20","18","0","0","24","4","0.15","0","24","0","0"
"9","20","19","0","0","24","4","0.15","0","24","0","0"
"9","20","20","0","0","23","4","0.15","0","23","0","0"
"9","20","21","0","0","22","3.8","0.15","0","22","0","0"
"9","20","22","0","0","22","3.6","0.15","0","22","0","0"
"9","20","23","0","0","21","3.5","0.15","0","21","0","0"
"9","21","0","0","0","21","3.4","0.15","0","21","0","0"
"9","21","1","0","0","20","3.3","0.15","0","20","0","0"
"9","21","2","0","0","20","3.3","0.15","0","20","0","0"
"9","21","3","0","0","20","3.4","0.15","0","20","0","0"
"9","21","4","0","0","20","3.6","0.15","0","20","0","0"
"9","21","5","0","0","20","3.9","0.15","0","20","0","0"
"9","21","6","100","36","20","4.1","0.15","49.028","20.795","131.724","111.203"
"9","21","7","260","107","21","4.3","0.15","207.515","24.44","688.901","648.636"
"9","21","8","522","138","23","4.3","0.15","467.511","30.801","1582.843","1510.902"
"9","21","9","273","263","24","4.6","0.15","491.079","31.835","1630.68","1557.044"
"9","21","10","484","246","25","4.8","0.15","718.979","36.167","2347.919","2248.868"
"9","21","11","497","273","26","4.8","0.15","795.463","38.344","2566.23","2459.444"
"9","21","12","191","361","26","4.4","0.15","559.174","35.133","1812.967","1732.872"
"9","21","13","2","166","25","3.2","0.15","149.333","27.912","478.532","445.722"
"9","21","14","0","153","24","2.1","0.15","135.795","27.232","437.763","406.398"
"9","21","15","0","56","23","1.7","0.15","48.533","24.258","153.242","131.958"
"9","21","16","0","78","22","1.7","0.15","68.506","23.779","221.737","198.025"
"9","21","17","0","22","21","1.7","0.15","19.025","21.482","53.569","35.817"
"9","21","18","0","0","20","1.5","0.15","0","20","0","0"
"9","21","19","0","0","20","1.1","0.15","0","20","0","0"
"9","21","20","0","0","20","0.8","0.15","0","20","0","0"
"9","21","21","0","0","20","1","0.15","0","20","0","0"
"9","21","22","0","0","20","1.5","0.15","0","20","0","0"
"9","21","23","0","0","20","1.8","0.15","0","20","0","0"
"9","22","0","0","0","19","1.7","0.15","0","19","0","0"
"9","22","1","0","0","19","1.2","0.15","0","19","0","0"
"9","22","2","0","0","19","0.9","0.15","0","19","0","0"
"9","22","3","0","0","18","1","0.15","0","18","0","0"
"9","22","4","0","0","18","0.9","0.15","0","18","0","0"
"9","22","5","0","0","18","0.6","0.15","0","18","0","0"
"9","22","6","181","38","18","0.7","0.15","64.265","19.979","165.947","144.213"
"9","22","7","0","59","19","0.9","0.15","51.139","20.605","165.708","143.982"
"9","22","8","0","91","21","1","0.15","79.331","23.421","256.899","231.942"
"9","22","9","0","76","22","1.3","0.15","66.008","23.867","209.442","186.166"
"9","22","10","89","319","23","1.7","0.15","393.918","33.178","1280.034","1218.823"
"9","22","11","39","310","24","2.2","0.15","340.865","31.939","1103.172","1048.228"
"9","22","12","87","346","24","2.6","0.15","426.242","33.216","1382.528","1317.685"
"9","22","13","327","303","24","3.1","0.15","620.394","36.338","2018.156","1930.791"
"9","22","14","312","250","23","3.5","0.15","505.983","32.456","1679.769","1604.394"
"9","22","15","292","179","23","3.5","0.15","358.882","29.726","1209.393","1150.686"
"9","22","16","275","100","22","3.2","0.15","203.398","25.971","667.463","627.958"
"9","22","17","88","34","22","3.1","0.15","44.691","22.834","114.005","94.111"
"9","22","18","0","0","21","3.3","0.15","0","21","0","0"
"9","22","19","0","0","21","3.6","0.15","0","21","0","0"
"9","22","20","0","0","21","3.7","0.15","0","21","0","0"
"9","22","21","0","0","20","3.8","0.15","0","20","0","0"
"9","22","22","0","0","20","3.8","0.15","0","20","0","0"
"9","22","23","0","0","20","3.9","0.15","0","20","0","0"
"9","23","0","0","0","20","3.8","0.15","0","20","0","0"
"9","23","1","0","0","20","3.9","0.15","0","20","0","0"
"9","23","2","0","0","20","4.4","0.15","0","20","0","0"
"9","23","3","0","0","20","4.9","0.15","0","20","0","0"
"9","23","4","0","0","21","5","0.15","0","21","0","0"
"9","23","5","0","0","21","5","0.15","0","21","0","0"
"9","23","6","102","36","21","4.7","0.15","49.834","21.741","131.22","110.716"
"9","23","7","260","104","22","4.7","0.15","205.143","25.223","678.443","638.549"
"9","23","8","243","188","24","5.6","0.15","341.881","28.83","1152.955","1096.247"
"9","23","9","200","269","25","6.5","0.15","429.444","30.471","1428.812","1362.329"
"9","23","10","157","328","25","6.3","0.15","480.061","31.234","1581.98","1510.07"
"9","23","11","133","356","25","5.9","0.15","498.139","31.754","1632.334","1558.639"
"9","23","12","175","357","26","5.9","0.15","539.845","33.322","1762.494","1684.188"
"9","23","13","218","322","26","6.3","0.15","527.887","32.859","1734.533","1657.218"
"9","23","14","188","266","25","6.5","0.15","415.165","30.289","1381.723","1316.909"
"9","23","15","97","189","24","6.5","0.15","237.681","27.034","796.029","751.969"
"9","23","16","0","26","24","6.7","0.15","22.461","24.281","68.81","50.517"
"9","23","17","0","27","24","7","0.15","23.605","24.275","62.9","44.817"
"9","23","18","0","0","23","7","0.15","0","23","0","0"
"9","23","19","0","0","23","7","0.15","0","23","0","0"
"9","23","20","0","0","22","7.1","0.15","0","22","0","0"
"9","23","21","0","0","22","6.9","0.15","0","22","0","0"
"9","23","22","0","0","22","6.5","0.15","0","22","0","0"
"9","23","23","0","0","21","6","0.15","0","21","0","0"
"9","24","0","0","0","19","5.8","0.15","0","19","0","0"
"9","24","1","0","0","16","5.9","0.15","0","16","0","0"
"9","24","2","0","0","13","5.6","0.15","0","13","0","0"
"9","24","3","0","0","12","5.1","0.15","0","12","0","0"
"9","24","4","0","0","11","5.1","0.15","0","11","0","0"
"9","24","5","0","0","11","5.1","0.15","0","11","0","0"
"9","24","6","330","31","11","5.3","0.15","79.401","12.037","192.183","169.519"
"9","24","7","8","99","12","5.8","0.15","91.554","13.262","313.089","286.14"
"9","24","8","18","164","14","6","0.15","158.91","16.139","545.884","510.687"
"9","24","9","168","268","15","6","0.15","403.732","20.43","1393.825","1328.582"
"9","24","10","101","319","16","6.1","0.15","405.763","21.383","1382.951","1318.093"
"9","24","11","932","89","17","6.1","0.15","1013.294","30.491","3384.619","3248.835"
"9","24","12","932","89","18","6","0.15","1011.086","31.613","3363.366","3228.334"
"9","24","13","916","85","18","5.9","0.15","927.761","30.644","3112.888","2986.732"
"9","24","14","872","81","19","5.6","0.15","769.037","29.868","2610.384","2502.033"
"9","24","15","798","72","18","5.1","0.15","557.443","26.389","1934.817","1850.405"
"9","24","16","660","55","17","4.1","0.15","305.442","22.18","1014.599","962.794"
"9","24","17","328","25","15","3.2","0.15","66.671","16.096","136.637","115.941"
"9","24","18","0","0","13","2.9","0.15","0","13","0","0"
"9","24","19","0","0","13","3","0.15","0","13","0","0"
"9","24","20","0","0","12","3.1","0.15","0","12","0","0"
"9","24","21","0","0","11","2.9","0.15","0","11","0","0"
"9","24","22","0","0","10","2.5","0.15","0","10","0","0"
"9","24","23","0","0","10","2.4","0.15","0","10","0","0"
"9","25","0","0","0","9","2.3","0.15","0","9","0","0"
"9","25","1","0","0","9","2.1","0.15","0","9","0","0"
"9","25","2","0","0","8","1.9","0.15","0","8","0","0"
"9","25","3","0","0","8","1.8","0.15","0","8","0","0"
"9","25","4","0","0","7","1.4","0.15","0","7","0","0"
"9","25","5","0","0","7","1.6","0.15","0","7","0","0"
"9","25","6","0","2","9","2.6","0.15","1.72","9.036","4.494","0"
"9","25","7","0","37","10","2.9","0.15","32","10.66","106.079","86.466"
"9","25","8","0","62","10","2.7","0.15","53.752","11.147","180.568","158.315"
"9","25","9","0","151","11","2.9","0.15","134.174","13.756","457.129","425.077"
"9","25","10","0","107","11","3.2","0.15","93.471","12.823","313.247","286.293"
"9","25","11","0","83","12","3","0.15","72.215","13.455","238.186","213.892"
"9","25","12","0","153","12","2.6","0.15","135.54","14.927","455.192","423.208"
"9","25","13","8","208","12","2.4","0.15","194.834","16.371","661.588","622.291"
"9","25","14","0","158","12","2.4","0.15","140.849","15.165","478.399","445.593"
"9","25","15","0","113","12","2.3","0.15","99.792","14.292","339.437","311.555"
"9","25","16","0","32","11","2.2","0.15","27.661","11.648","90.659","71.592"
"9","25","17","0","5","10","2.3","0.15","4.304","10.092","10.11","0"
"9","25","18","0","0","10","2.3","0.15","0","10","0","0"
"9","25","19","0","0","9","2.2","0.15","0","9","0","0"
"9","25","20","0","0","9","2.2","0.15","0","9","0","0"
"9","25","21","0","0","8","2.3","0.15","0","8","0","0"
"9","25","22","0","0","8","2.2","0.15","0","8","0","0"
"9","25","23","0","0","7","1.8","0.15","0","7","0","0"
"9","26","0","0","0","7","1.4","0.15","0","7","0","0"
"9","26","1","0","0","7","1.3","0.15","0","7","0","0"
"9","26","2","0","0","7","1.6","0.15","0","7","0","0"
"9","26","3","0","0","7","1.9","0.15","0","7","0","0"
"9","26","4","0","0","7","2.1","0.15","0","7","0","0"
"9","26","5","0","0","7","2.3","0.15","0","7","0","0"
"9","26","6","311","30","7","2.4","0.15","76.358","8.524","182.916","160.58"
"9","26","7","635","64","9","2.5","0.15","317.599","15.989","1092.111","1037.559"
"9","26","8","785","80","11","2.7","0.15","569.89","23.223","2000.916","1914.161"
"9","26","9","869","88","13","2.9","0.15","789.088","29.305","2682.662","2571.751"
"9","26","10","911","92","15","3","0.15","935.994","33.983","3100.025","2974.325"
"9","26","11","928","94","16","3","0.15","1012.867","36.525","3306.77","3173.744"
"9","26","12","925","94","16","3","0.15","1007.041","36.408","3290.141","3157.704"
"9","26","13","908","90","17","2.9","0.15","922.67","36.036","3033.823","2910.469"
"9","26","14","867","83","16","2.7","0.15","763.572","32.342","2569.168","2462.278"
"9","26","15","800","71","16","2.3","0.15","553.634","28.786","1905.398","1822.027"
"9","26","16","655","55","14","1.5","0.15","300.189","22.063","993.579","942.519"
"9","26","17","301","24","12","1","0.15","60.023","13.388","103.425","83.906"
"9","26","18","0","0","10","1","0.15","0","10","0","0"
"9","26","19","0","0","9","1","0.15","0","9","0","0"
"9","26","20","0","0","9","1.1","0.15","0","9","0","0"
"9","26","21","0","0","8","1.1","0.15","0","8","0","0"
"9","26","22","0","0","7","1","0.15","0","7","0","0"
"9","26","23","0","0","7","1","0.15","0","7","0","0"
"9","27","0","0","0","6","1","0.15","0","6","0","0"
"9","27","1","0","0","6","1","0.15","0","6","0","0"
"9","27","2","0","0","6","0.9","0.15","0","6","0","0"
"9","27","3","0","0","6","0.7","0.15","0","6","0","0"
"9","27","4","0","0","6","0.6","0.15","0","6","0","0"
"9","27","5","0","0","6","0.7","0.15","0","6","0","0"
"9","27","6","275","30","7","0.9","0.15","71.644","8.984","170.103","148.221"
"9","27","7","604","67","9","1.3","0.15","309.008","17.725","1055.349","1002.1"
"9","27","8","763","84","12","1.7","0.15","560.76","26.619","1943.538","1858.816"
"9","27","9","843","95","14","1.8","0.15","776.145","33.758","2594.086","2486.313"
"9","27","10","887","101","15","1.6","0.15","923.383","39.5","2993.364","2871.443"
"9","27","11","907","102","16","1.5","0.15","1000.23","43.115","3182.049","3053.442"
"9","27","12","921","94","17","1.6","0.15","1001.719","43.56","3182.195","3053.583"
"9","27","13","899","91","18","2","0.15","913.955","40.292","2956.306","2835.698"
"9","27","14","310","237","17","2.1","0.15","489.222","28.688","1650.983","1576.628"
"9","27","15","139","180","16","1.6","0.15","261.163","22.938","894.457","846.909"
"9","27","16","0","67","15","0.9","0.15","58.823","16.845","194.583","171.834"
"9","27","17","225","23","14","0.9","0.15","49.497","15.158","82.17","63.404"
"9","27","18","0","0","12","1","0.15","0","12","0","0"
"9","27","19","0","0","11","1.1","0.15","0","11","0","0"
"9","27","20","0","0","11","1.2","0.15","0","11","0","0"
"9","27","21","0","0","11","1.4","0.15","0","11","0","0"
"9","27","22","0","0","11","1.5","0.15","0","11","0","0"
"9","27","23","0","0","10","1.4","0.15","0","10","0","0"
"9","28","0","0","0","10","1.3","0.15","0","10","0","0"
"9","28","1","0","0","10","1.2","0.15","0","10","0","0"
"9","28","2","0","0","10","1.1","0.15","0","10","0","0"
"9","28","3","0","0","11","1.3","0.15","0","11","0","0"
"9","28","4","0","0","11","1.7","0.15","0","11","0","0"
"9","28","5","0","0","11","2","0.15","0","11","0","0"
"9","28","6","25","28","12","2.6","0.15","28.984","12.591","76.264","57.707"
"9","28","7","28","99","13","3","0.15","103.484","15.097","351.952","323.626"
"9","28","8","727","88","15","3","0.15","544.916","26.097","1891.701","1808.816"
"9","28","9","800","103","17","3.1","0.15","750.854","32.001","2526.873","2421.482"
"9","28","10","853","105","19","3.1","0.15","904.144","37.033","2960.406","2839.653"
"9","28","11","874","106","20","3.2","0.15","971.551","39.047","3143.612","3016.367"
"9","28","12","885","100","20","3.3","0.15","972.151","38.755","3150.284","3022.803"
"9","28","13","860","98","21","3.4","0.15","885.026","37.821","2892.377","2774.034"
"9","28","14","814","92","20","3.2","0.15","734.673","34.444","2452.624","2349.864"
"9","28","15","729","81","19","2.7","0.15","519.189","30.14","1776.354","1697.557"
"9","28","16","576","60","18","1.9","0.15","274.771","24.767","895.981","848.379"
"9","28","17","216","21","16","1.4","0.15","45.71","16.94","74.193","55.71"
"9","28","18","0","0","15","1.4","0.15","0","15","0","0"
"9","28","19","0","0","14","1.4","0.15","0","14","0","0"
"9","28","20","0","0","13","1.3","0.15","0","13","0","0"
"9","28","21","0","0","12","1.2","0.15","0","12","0","0"
"9","28","22","0","0","11","1.1","0.15","0","11","0","0"
"9","28","23","0","0","10","1","0.15","0","10","0","0"
"9","29","0","0","0","10","1","0.15","0","10","0","0"
"9","29","1","0","0","9","0.9","0.15","0","9","0","0"
"9","29","2","0","0","9","0.9","0.15","0","9","0","0"
"9","29","3","0","0","10","0.9","0.15","0","10","0","0"
"9","29","4","0","0","9","0.9","0.15","0","9","0","0"
"9","29","5","0","0","9","0.9","0.15","0","9","0","0"
"9","29","6","326","25","11","1.4","0.15","73.687","12.726","155.984","134.603"
"9","29","7","663","54","14","1.9","0.15","317.596","21.852","1066.125","1012.494"
"9","29","8","804","68","17","2.3","0.15","568.057","30.118","1945.252","1860.469"
"9","29","9","875","76","20","2.7","0.15","773.513","36.556","2560.699","2454.109"
